keyword_id,keyword_text,campaign_id,campaign_name,match_type,date,current_bid,impressions,clicks,conversions,spend,revenue,campaign_daily_budget
K310,smart plug wifi,C006,Office Supplies,phrase,2025-02-02,3.78,1551,26,1,78.26,31.07,180.0
K311,hiking boots men,C002,Phone Accessories,phrase,2025-02-02,3.46,668,13,0,21.06,0.0,250.0
K312,face wash cleanser,C002,Phone Accessories,exact,2025-02-02,1.36,1152,24,0,30.72,0.0,250.0
K313,baby monitor camera,C009,Electronics Deals,broad,2025-02-02,4.74,1124,11,0,23.54,0.0,500.0
K314,electric shaver,C001,Headphones & Audio,phrase,2025-02-02,2.69,450,11,0,13.86,0.0,300.0
K315,wall art canvas,C004,Fitness & Outdoors,phrase,2025-02-02,4.12,641,10,0,24.5,0.0,200.0
K316,portable fan mini,C006,Office Supplies,phrase,2025-02-02,2.63,631,4,0,7.64,0.0,180.0
K317,jump rope fitness,C004,Fitness & Outdoors,broad,2025-02-02,4.6,511,7,0,24.57,0.0,200.0
K318,door mat outdoor,C010,Garden & Tools,phrase,2025-02-02,2.96,1012,16,0,26.56,0.0,80.0
K319,shower head rain,C006,Office Supplies,phrase,2025-02-02,2.79,174,3,0,3.63,0.0,180.0
K320,night light kids,C007,Beauty & Personal Care,exact,2025-02-02,3.75,1350,14,0,26.74,0.0,350.0
K321,lunch box adult,C009,Electronics Deals,exact,2025-02-02,1.88,1038,9,1,12.33,26.66,500.0
K322,bike lock,C006,Office Supplies,broad,2025-02-02,4.19,1245,14,0,42.84,0.0,180.0
K323,hand cream moisturizer,C003,Home & Kitchen,exact,2025-02-02,2.93,494,11,0,19.58,0.0,400.0
K324,whiteboard magnetic,C007,Beauty & Personal Care,phrase,2025-02-02,4.75,952,12,0,44.88,0.0,350.0
K325,surge protector,C002,Phone Accessories,broad,2025-02-02,4.56,874,22,0,81.18,0.0,250.0
K326,pillow memory foam,C003,Home & Kitchen,phrase,2025-02-02,2.65,92,3,0,6.99,0.0,400.0
K327,tea kettle stovetop,C009,Electronics Deals,broad,2025-02-02,1.46,983,18,0,12.42,0.0,500.0
K328,food storage containers,C003,Home & Kitchen,phrase,2025-02-02,1.99,822,7,1,9.03,10.2,400.0
K329,yoga block,C009,Electronics Deals,broad,2025-02-02,5.62,903,6,2,28.92,26.81,500.0
K330,packing cubes travel,C004,Fitness & Outdoors,broad,2025-02-02,6.02,124,2,1,10.32,48.38,200.0
K331,desk pad leather,C001,Headphones & Audio,phrase,2025-02-02,5.34,508,6,0,20.16,0.0,300.0
K332,garlic press,C008,Pet Supplies,broad,2025-02-02,0.68,223,6,1,1.68,67.85,120.0
K333,resistance loop bands,C001,Headphones & Audio,broad,2025-02-02,4.73,1005,16,0,52.64,0.0,300.0
K334,solar garden lights,C004,Fitness & Outdoors,phrase,2025-02-02,1.9,1479,9,2,10.53,43.52,200.0
K335,hand sanitizer bulk,C010,Garden & Tools,exact,2025-02-02,2.2,408,6,1,5.46,49.84,80.0
K336,rain jacket women,C008,Pet Supplies,exact,2025-02-02,4.26,635,2,1,6.96,8.9,120.0
K337,measuring cups set,C004,Fitness & Outdoors,exact,2025-02-02,5.01,336,9,1,32.76,54.71,200.0
K338,camping lantern,C008,Pet Supplies,phrase,2025-02-02,1.71,922,18,0,27.18,0.0,120.0
K339,electric blanket,C009,Electronics Deals,exact,2025-02-02,2.36,201,0,0,0.0,0.0,500.0
K340,label maker,C009,Electronics Deals,broad,2025-02-02,1.35,186,0,0,0.0,0.0,500.0
K341,insulated lunch bag,C003,Home & Kitchen,exact,2025-02-02,2.0,1150,24,0,28.08,0.0,400.0
K342,bath towel set,C010,Garden & Tools,exact,2025-02-02,1.58,677,11,2,7.7,20.17,80.0
K343,wall clock modern,C008,Pet Supplies,exact,2025-02-02,1.74,1028,23,2,36.11,62.71,120.0
K344,pepper grinder,C004,Fitness & Outdoors,phrase,2025-02-02,2.1,418,4,0,6.8,0.0,200.0
K345,laptop sleeve 15,C008,Pet Supplies,exact,2025-02-02,2.26,832,14,0,29.54,0.0,120.0
K346,plant pot indoor,C002,Phone Accessories,exact,2025-02-02,5.31,1050,15,1,63.9,50.85,250.0
K347,first aid kit,C004,Fitness & Outdoors,broad,2025-02-02,1.72,1017,9,0,10.8,0.0,200.0
K348,exercise ball,C009,Electronics Deals,broad,2025-02-02,5.87,671,20,0,99.6,0.0,500.0
K349,curtain rod,C008,Pet Supplies,broad,2025-02-02,6.16,1448,11,0,34.76,0.0,120.0
K350,baking sheet set,C003,Home & Kitchen,phrase,2025-02-02,2.35,826,15,0,21.6,0.0,400.0
K351,car vacuum cleaner,C005,Kids & Toys,broad,2025-02-02,5.16,1557,24,1,61.2,55.75,150.0
K352,spice rack organizer,C002,Phone Accessories,broad,2025-02-02,4.96,420,0,0,0.0,0.0,250.0
K353,tension rod curtain,C002,Phone Accessories,exact,2025-02-02,3.62,1679,55,6,176.55,337.61,250.0
K354,foam roller,C008,Pet Supplies,phrase,2025-02-02,3.98,958,7,0,14.21,0.0,120.0
K355,bird feeder,C006,Office Supplies,broad,2025-02-02,3.78,1215,26,0,70.98,0.0,180.0
K356,extension cord outdoor,C006,Office Supplies,broad,2025-02-02,5.85,497,8,0,43.84,0.0,180.0
K357,toothbrush holder,C001,Headphones & Audio,exact,2025-02-02,6.58,1464,15,1,54.45,29.08,300.0
K358,wine opener,C005,Kids & Toys,exact,2025-02-02,0.86,986,16,1,6.24,69.35,150.0
K359,laundry basket,C002,Phone Accessories,broad,2025-02-02,3.03,876,25,2,59.75,30.79,250.0
K360,cutting board bamboo,C007,Beauty & Personal Care,broad,2025-02-02,2.26,1445,23,2,46.69,94.8,350.0
K361,notebook journal,C004,Fitness & Outdoors,phrase,2025-02-02,1.42,1459,11,1,7.26,29.66,200.0
K362,hair clips women,C001,Headphones & Audio,broad,2025-02-02,6.67,1410,20,0,120.6,0.0,300.0
K363,phone tripod,C003,Home & Kitchen,broad,2025-02-02,5.51,471,8,0,24.24,0.0,400.0
K364,drawer organizer,C008,Pet Supplies,phrase,2025-02-02,4.09,1175,8,0,19.52,0.0,120.0
K365,water filter pitcher,C004,Fitness & Outdoors,phrase,2025-02-02,1.17,346,3,0,1.92,0.0,200.0
K366,dog leash retractable,C005,Kids & Toys,phrase,2025-02-02,2.04,1442,36,3,32.76,192.69,150.0
K367,bath bomb set,C008,Pet Supplies,phrase,2025-02-02,4.95,171,2,0,5.46,0.0,120.0
K368,cast iron skillet,C003,Home & Kitchen,exact,2025-02-02,3.63,364,7,1,19.11,15.77,400.0
K369,bookshelf small,C008,Pet Supplies,phrase,2025-02-02,3.32,296,6,0,15.48,0.0,120.0
K370,flashlight tactical,C002,Phone Accessories,exact,2025-02-02,0.56,182,1,0,0.32,0.0,250.0
K371,ice cube tray,C006,Office Supplies,broad,2025-02-02,2.74,1406,6,0,11.46,0.0,180.0
K372,picture frame set,C004,Fitness & Outdoors,phrase,2025-02-02,1.24,759,12,1,10.92,9.8,200.0
K373,cable management,C002,Phone Accessories,broad,2025-02-02,4.17,309,0,0,0.0,0.0,250.0
K374,shoe rack,C006,Office Supplies,exact,2025-02-02,2.04,1300,25,0,48.0,0.0,180.0
K375,kitchen timer digital,C009,Electronics Deals,phrase,2025-02-02,1.96,1244,30,2,23.4,65.9,500.0
K376,makeup organizer,C002,Phone Accessories,phrase,2025-02-02,2.16,1073,29,0,29.87,0.0,250.0
K377,pet bed small,C009,Electronics Deals,exact,2025-02-02,4.63,1272,19,0,55.48,0.0,500.0
K378,wall hooks adhesive,C005,Kids & Toys,broad,2025-02-02,2.19,248,2,0,1.88,0.0,150.0
K379,hand towel set,C009,Electronics Deals,phrase,2025-02-02,1.63,244,6,3,6.78,29.47,500.0
K380,egg cooker electric,C003,Home & Kitchen,exact,2025-02-02,2.4,1464,18,1,40.5,13.94,400.0
K381,puzzle 1000 piece,C002,Phone Accessories,phrase,2025-02-02,3.57,1742,46,0,142.6,0.0,250.0
K382,yoga strap,C004,Fitness & Outdoors,broad,2025-02-02,3.53,984,7,1,21.0,12.17,200.0
K383,tool set home,C007,Beauty & Personal Care,phrase,2025-02-02,0.91,868,15,0,7.35,0.0,350.0
K384,soap dispenser,C006,Office Supplies,exact,2025-02-02,0.55,549,4,0,1.92,0.0,180.0
K385,coaster set,C004,Fitness & Outdoors,broad,2025-02-02,6.32,155,4,1,21.04,24.8,200.0
K386,mouse pad large,C003,Home & Kitchen,exact,2025-02-02,4.35,1321,7,0,21.56,0.0,400.0
K387,storage bins fabric,C003,Home & Kitchen,exact,2025-02-02,3.67,1340,21,2,63.63,77.47,400.0
K388,can opener electric,C010,Garden & Tools,exact,2025-02-02,4.48,817,11,1,28.6,38.91,80.0
K389,bath mat non slip,C003,Home & Kitchen,phrase,2025-02-02,0.99,617,1,0,0.76,0.0,400.0
K390,key finder bluetooth,C007,Beauty & Personal Care,phrase,2025-02-02,4.65,541,10,0,35.3,0.0,350.0
K391,chip clips,C002,Phone Accessories,broad,2025-02-02,1.82,1517,34,4,30.94,99.65,250.0
K392,salad spinner,C008,Pet Supplies,phrase,2025-02-02,2.28,814,5,0,7.7,0.0,120.0
K393,desk fan quiet,C003,Home & Kitchen,exact,2025-02-02,2.35,723,21,3,32.34,100.49,400.0
K394,luggage tag,C009,Electronics Deals,phrase,2025-02-02,2.71,986,6,0,9.72,0.0,500.0
K395,lint roller,C010,Garden & Tools,broad,2025-02-02,1.08,1456,20,0,9.2,0.0,80.0
K396,tape measure,C008,Pet Supplies,phrase,2025-02-02,6.35,1182,32,1,179.52,18.31,120.0
K397,ice pack lunch,C004,Fitness & Outdoors,broad,2025-02-02,4.29,551,3,0,9.12,0.0,200.0
K398,door stopper,C002,Phone Accessories,exact,2025-02-02,5.9,1120,18,0,88.56,0.0,250.0
K399,broom dustpan set,C009,Electronics Deals,exact,2025-02-02,0.72,1029,15,1,4.5,39.49,500.0
K400,magnifying glass,C003,Home & Kitchen,phrase,2025-02-02,2.74,1057,23,0,40.02,0.0,400.0
K401,fly swatter,C005,Kids & Toys,broad,2025-02-02,4.8,200,0,0,0.0,0.0,150.0
K402,jar opener,C004,Fitness & Outdoors,phrase,2025-02-02,2.49,724,6,1,9.9,38.5,200.0
K403,oven mitts,C002,Phone Accessories,phrase,2025-02-02,3.21,457,5,0,13.3,0.0,250.0
K404,pot holder,C008,Pet Supplies,phrase,2025-02-02,2.79,1288,22,4,24.86,256.3,120.0
K405,dish rack,C003,Home & Kitchen,broad,2025-02-02,2.15,173,0,0,0.0,0.0,400.0
K406,sponge holder,C001,Headphones & Audio,exact,2025-02-02,2.65,892,14,0,32.9,0.0,300.0
K407,towel rack,C001,Headphones & Audio,broad,2025-02-02,0.49,288,9,0,3.78,0.0,300.0
K408,trash bags tall,C008,Pet Supplies,exact,2025-02-02,0.67,1130,9,1,4.05,24.18,120.0
K409,aluminum foil,C007,Beauty & Personal Care,exact,2025-02-02,6.68,329,8,0,48.08,0.0,350.0
K410,parchment paper,C007,Beauty & Personal Care,broad,2025-02-02,1.99,1505,34,0,59.84,0.0,350.0
K411,zip ties,C010,Garden & Tools,phrase,2025-02-02,3.58,389,2,0,4.06,0.0,80.0
K412,command strips,C003,Home & Kitchen,phrase,2025-02-02,2.4,918,19,1,35.34,36.56,400.0
K413,velcro strips,C009,Electronics Deals,exact,2025-02-02,3.09,807,13,4,37.7,215.86,500.0
K414,rubber bands,C009,Electronics Deals,phrase,2025-02-02,4.59,128,3,0,7.83,0.0,500.0
K415,binder clips,C001,Headphones & Audio,phrase,2025-02-02,1.44,158,4,0,4.4,0.0,300.0
K416,sticky notes,C008,Pet Supplies,phrase,2025-02-02,1.15,1690,11,1,6.16,22.23,120.0
K418,mechanical pencil,C002,Phone Accessories,phrase,2025-02-02,1.03,406,6,0,4.68,0.0,250.0
K419,index cards,C003,Home & Kitchen,broad,2025-02-02,1.07,1083,17,0,17.0,0.0,400.0
K420,envelope pack,C003,Home & Kitchen,broad,2025-02-02,1.34,1118,30,0,18.9,0.0,400.0
K421,stamp pad ink,C002,Phone Accessories,exact,2025-02-02,3.04,1391,23,3,55.66,72.0,250.0
K422,paper clips,C001,Headphones & Audio,phrase,2025-02-02,5.1,1092,12,1,40.8,40.7,300.0
K423,folder organizer,C007,Beauty & Personal Care,broad,2025-02-02,1.48,833,6,0,4.14,0.0,350.0
K424,scissors heavy duty,C004,Fitness & Outdoors,broad,2025-02-02,2.63,280,2,0,3.0,0.0,200.0
K425,glue stick,C001,Headphones & Audio,phrase,2025-02-02,2.34,974,32,2,50.88,55.51,300.0
K426,tape dispenser,C004,Fitness & Outdoors,phrase,2025-02-02,5.03,1138,24,3,79.68,82.97,200.0
K427,stapler,C009,Electronics Deals,exact,2025-02-02,5.35,619,14,0,35.98,0.0,500.0
K428,pencil sharpener,C005,Kids & Toys,phrase,2025-02-02,1.53,1215,16,4,15.52,251.98,150.0
K429,ruler set,C001,Headphones & Audio,broad,2025-02-02,0.81,1091,21,1,11.55,54.55,300.0
K430,eraser pack,C001,Headphones & Audio,exact,2025-02-02,4.27,1079,15,1,58.2,30.67,300.0
K431,marker set,C003,Home & Kitchen,exact,2025-02-02,0.8,630,24,1,11.04,46.27,400.0
K432,travel backpack,C009,Electronics Deals,phrase,2025-02-02,4.68,1480,24,0,54.24,0.0,500.0
K433,wireless charger pad,C008,Pet Supplies,broad,2025-02-02,3.0,408,9,2,24.66,93.96,120.0
K434,led desk lamp,C008,Pet Supplies,phrase,2025-02-02,2.42,156,2,0,2.1,0.0,120.0
K435,protein powder,C007,Beauty & Personal Care,exact,2025-02-02,1.91,218,2,0,2.28,0.0,350.0
K436,electric kettle,C002,Phone Accessories,exact,2025-02-02,0.89,257,5,0,2.0,0.0,250.0
K437,tablet stand,C008,Pet Supplies,broad,2025-02-02,4.43,1578,13,0,41.73,0.0,120.0
K438,noise machine sleep,C005,Kids & Toys,phrase,2025-02-02,2.93,957,25,3,65.25,32.27,150.0
K439,car phone mount,C003,Home & Kitchen,phrase,2025-02-02,5.75,612,8,0,20.08,0.0,400.0
K440,reusable water bottle,C006,Office Supplies,exact,2025-02-02,1.97,106,3,0,5.22,0.0,180.0
K441,massage gun,C001,Headphones & Audio,broad,2025-02-02,1.42,929,11,2,7.92,100.25,300.0
K442,smart plug wifi,C003,Home & Kitchen,exact,2025-02-02,1.8,1347,14,1,23.66,28.67,400.0
K443,hiking boots men,C008,Pet Supplies,broad,2025-02-02,3.41,579,3,0,5.97,0.0,120.0
K444,face wash cleanser,C010,Garden & Tools,phrase,2025-02-02,4.5,893,13,0,39.52,0.0,80.0
K445,baby monitor camera,C005,Kids & Toys,exact,2025-02-02,0.64,447,9,1,3.51,17.03,150.0
K446,electric shaver,C007,Beauty & Personal Care,exact,2025-02-02,2.46,780,20,0,37.8,0.0,350.0
K447,wall art canvas,C009,Electronics Deals,phrase,2025-02-02,0.76,1447,11,3,7.04,169.15,500.0
K448,portable fan mini,C010,Garden & Tools,phrase,2025-02-02,4.53,384,3,0,8.1,0.0,80.0
K449,jump rope fitness,C005,Kids & Toys,broad,2025-02-02,2.87,823,6,2,7.02,116.8,150.0
K001,wireless headphones,C001,Headphones & Audio,exact,2025-02-03,3.14,853,13,0,31.07,0.0,300.0
K002,bluetooth earbuds,C001,Headphones & Audio,phrase,2025-02-03,2.38,1182,8,0,14.88,0.0,300.0
K003,noise cancelling,C001,Headphones & Audio,broad,2025-02-03,3.74,1550,9,0,25.83,0.0,300.0
K004,over ear headphones,C001,Headphones & Audio,exact,2025-02-03,2.81,1369,16,1,24.64,26.25,300.0
K005,phone case iphone,C002,Phone Accessories,exact,2025-02-03,1.62,556,8,0,6.8,0.0,250.0
K006,screen protector,C002,Phone Accessories,phrase,2025-02-03,0.9,2143,44,3,35.2,21.71,250.0
K007,phone charger fast,C002,Phone Accessories,exact,2025-02-03,1.7,413,4,1,3.64,12.23,250.0
K008,usb c cable,C002,Phone Accessories,broad,2025-02-03,1.3,2396,39,3,41.73,25.48,250.0
K009,air fryer,C003,Home & Kitchen,exact,2025-02-03,4.59,896,7,1,19.67,43.82,400.0
K010,instant pot,C003,Home & Kitchen,phrase,2025-02-03,5.16,1597,12,1,45.36,38.74,400.0
K011,kitchen knife set,C003,Home & Kitchen,exact,2025-02-03,3.11,2193,19,1,32.68,32.51,400.0
K012,blender smoothie,C003,Home & Kitchen,broad,2025-02-03,3.8,250,2,0,5.24,0.0,400.0
K013,coffee maker,C003,Home & Kitchen,phrase,2025-02-03,4.52,911,7,0,22.19,0.0,400.0
K014,yoga mat,C004,Fitness & Outdoors,exact,2025-02-03,2.56,1401,22,0,34.54,0.0,200.0
K015,resistance bands,C004,Fitness & Outdoors,phrase,2025-02-03,1.82,582,8,0,11.2,0.0,200.0
K016,running shoes men,C004,Fitness & Outdoors,broad,2025-02-03,3.57,417,4,0,11.76,0.0,200.0
K017,water bottle insulated,C004,Fitness & Outdoors,exact,2025-02-03,1.57,1080,19,0,19.38,0.0,200.0
K018,kids puzzle,C005,Kids & Toys,exact,2025-02-03,0.95,2344,52,1,37.96,10.17,150.0
K019,lego set,C005,Kids & Toys,phrase,2025-02-03,2.28,2236,31,1,45.57,19.58,150.0
K020,toy dinosaur,C005,Kids & Toys,broad,2025-02-03,0.76,854,21,0,8.19,0.0,150.0
K021,coloring book kids,C005,Kids & Toys,exact,2025-02-03,0.52,471,13,0,5.85,0.0,150.0
K022,desk organizer,C006,Office Supplies,exact,2025-02-03,1.83,498,8,0,12.88,0.0,180.0
K023,standing desk converter,C006,Office Supplies,phrase,2025-02-03,5.35,794,5,0,15.05,0.0,180.0
K024,office chair ergonomic,C006,Office Supplies,exact,2025-02-03,5.85,1384,6,0,26.94,0.0,180.0
K025,moisturizer face,C007,Beauty & Personal Care,exact,2025-02-03,2.71,1859,19,2,47.69,30.71,350.0
K026,sunscreen spf 50,C007,Beauty & Personal Care,phrase,2025-02-03,1.86,1799,38,1,47.88,15.93,350.0
K027,hair dryer,C007,Beauty & Personal Care,broad,2025-02-03,3.44,2478,26,0,52.0,0.0,350.0
K028,makeup brush set,C007,Beauty & Personal Care,exact,2025-02-03,1.63,1275,31,3,38.44,34.13,350.0
K029,vitamin c serum,C007,Beauty & Personal Care,phrase,2025-02-03,2.56,1400,13,0,26.91,0.0,350.0
K030,dog food grain free,C008,Pet Supplies,exact,2025-02-03,1.83,1985,31,2,41.85,35.66,120.0
K031,cat litter,C008,Pet Supplies,phrase,2025-02-03,1.72,680,11,0,12.65,0.0,120.0
K032,dog bed large,C008,Pet Supplies,broad,2025-02-03,2.35,1933,24,0,46.08,0.0,120.0
K033,laptop stand,C009,Electronics Deals,exact,2025-02-03,2.64,440,3,0,6.48,0.0,500.0
K034,mechanical keyboard,C009,Electronics Deals,phrase,2025-02-03,3.99,225,0,0,0.0,0.0,500.0
K035,monitor 27 inch,C009,Electronics Deals,exact,2025-02-03,6.25,952,3,0,17.76,0.0,500.0
K036,wireless mouse,C009,Electronics Deals,broad,2025-02-03,1.93,1484,17,1,19.89,15.39,500.0
K037,usb hub,C009,Electronics Deals,phrase,2025-02-03,2.05,1239,23,2,24.38,26.98,500.0
K038,hdmi cable,C009,Electronics Deals,exact,2025-02-03,0.95,509,9,0,8.01,0.0,500.0
K039,garden hose,C010,Garden & Tools,exact,2025-02-03,1.37,1746,21,1,20.79,12.29,80.0
K040,lawn mower,C010,Garden & Tools,phrase,2025-02-03,5.54,1549,10,0,52.3,0.0,80.0
K180,bluetooth speaker portable,C001,Headphones & Audio,phrase,2025-02-03,2.89,1253,14,2,34.58,41.79,300.0
K181,yoga pants women,C004,Fitness & Outdoors,exact,2025-02-03,2.14,1274,17,0,28.05,0.0,200.0
K182,dog treats natural,C008,Pet Supplies,exact,2025-02-03,1.19,1274,22,2,13.64,20.67,120.0
K201,portable speaker waterproof,C001,Headphones & Audio,broad,2025-02-03,2.0,631,10,0,15.4,0.0,300.0
K202,smart watch fitness,C009,Electronics Deals,broad,2025-02-03,4.5,3066,22,0,68.86,0.0,500.0
K205,premium leather wallet,C002,Phone Accessories,exact,2025-02-03,1.5,114,3,1,2.77,45.92,250.0
K206,gaming headset rgb,C009,Electronics Deals,phrase,2025-02-03,3.8,1024,13,1,27.92,44.88,500.0
K207,power drill cordless,C010,Garden & Tools,exact,2025-02-03,4.0,1857,23,2,74.98,101.72,80.0
K300,travel backpack,C009,Electronics Deals,exact,2025-02-03,0.9,227,4,1,1.56,11.11,500.0
K301,wireless charger pad,C004,Fitness & Outdoors,broad,2025-02-03,4.56,362,9,0,25.29,0.0,200.0
K302,led desk lamp,C006,Office Supplies,exact,2025-02-03,3.99,797,24,0,40.8,0.0,180.0
K303,protein powder,C004,Fitness & Outdoors,exact,2025-02-03,0.99,588,6,0,2.76,0.0,200.0
K304,electric kettle,C005,Kids & Toys,broad,2025-02-03,3.97,1964,47,2,119.38,136.38,150.0
K305,tablet stand,C002,Phone Accessories,exact,2025-02-03,2.52,285,6,0,9.06,0.0,250.0
K306,noise machine sleep,C002,Phone Accessories,phrase,2025-02-03,3.34,1905,45,1,78.3,34.22,250.0
K307,car phone mount,C001,Headphones & Audio,phrase,2025-02-03,1.32,1415,15,0,12.9,0.0,300.0
K308,reusable water bottle,C006,Office Supplies,broad,2025-02-03,2.24,710,5,0,7.7,0.0,180.0
K309,massage gun,C007,Beauty & Personal Care,phrase,2025-02-03,3.91,1315,30,0,104.7,0.0,350.0
K310,smart plug wifi,C006,Office Supplies,phrase,2025-02-03,4.4,1807,25,0,77.0,0.0,180.0
K311,hiking boots men,C002,Phone Accessories,phrase,2025-02-03,3.6,950,31,1,52.08,10.71,250.0
K312,face wash cleanser,C002,Phone Accessories,exact,2025-02-03,1.25,413,6,2,6.06,117.86,250.0
K313,baby monitor camera,C009,Electronics Deals,broad,2025-02-03,4.64,1762,13,2,53.95,73.37,500.0
K314,electric shaver,C001,Headphones & Audio,phrase,2025-02-03,3.16,1044,20,1,31.4,56.44,300.0
K315,wall art canvas,C004,Fitness & Outdoors,phrase,2025-02-03,3.92,1986,30,4,60.6,61.0,200.0
K316,portable fan mini,C006,Office Supplies,phrase,2025-02-03,2.48,1420,14,1,22.68,17.04,180.0
K317,jump rope fitness,C004,Fitness & Outdoors,broad,2025-02-03,4.22,366,7,0,24.01,0.0,200.0
K318,door mat outdoor,C010,Garden & Tools,phrase,2025-02-03,3.11,1904,40,3,105.2,112.3,80.0
K319,shower head rain,C006,Office Supplies,phrase,2025-02-03,2.58,524,4,0,6.24,0.0,180.0
K320,night light kids,C007,Beauty & Personal Care,exact,2025-02-03,3.99,370,3,1,10.26,63.63,350.0
K321,lunch box adult,C009,Electronics Deals,exact,2025-02-03,1.66,1482,16,1,22.56,38.84,500.0
K322,bike lock,C006,Office Supplies,broad,2025-02-03,4.79,200,6,0,25.74,0.0,180.0
K323,hand cream moisturizer,C003,Home & Kitchen,exact,2025-02-03,2.39,1602,31,3,50.53,116.41,400.0
K324,whiteboard magnetic,C007,Beauty & Personal Care,phrase,2025-02-03,5.56,828,12,0,33.24,0.0,350.0
K325,surge protector,C002,Phone Accessories,broad,2025-02-03,5.0,639,14,0,47.6,0.0,250.0
K326,pillow memory foam,C003,Home & Kitchen,phrase,2025-02-03,2.48,1367,20,2,27.2,72.33,400.0
K327,tea kettle stovetop,C009,Electronics Deals,broad,2025-02-03,1.53,1806,36,6,46.8,98.39,500.0
K328,food storage containers,C003,Home & Kitchen,phrase,2025-02-03,1.9,210,3,1,3.75,11.32,400.0
K329,yoga block,C009,Electronics Deals,broad,2025-02-03,5.1,340,5,0,18.2,0.0,500.0
K330,packing cubes travel,C004,Fitness & Outdoors,broad,2025-02-03,5.41,1349,19,1,95.19,42.72,200.0
K331,desk pad leather,C001,Headphones & Audio,phrase,2025-02-03,6.03,1343,20,1,56.8,23.38,300.0
K332,garlic press,C008,Pet Supplies,broad,2025-02-03,0.63,1777,47,3,20.21,189.34,120.0
K333,resistance loop bands,C001,Headphones & Audio,broad,2025-02-03,5.53,868,14,0,32.2,0.0,300.0
K334,solar garden lights,C004,Fitness & Outdoors,phrase,2025-02-03,1.86,385,2,0,3.5,0.0,200.0
K335,hand sanitizer bulk,C010,Garden & Tools,exact,2025-02-03,2.14,1211,22,1,38.28,60.23,80.0
K336,rain jacket women,C008,Pet Supplies,exact,2025-02-03,4.32,325,0,0,0.0,0.0,120.0
K337,measuring cups set,C004,Fitness & Outdoors,exact,2025-02-03,5.5,513,6,0,26.04,0.0,200.0
K338,camping lantern,C008,Pet Supplies,phrase,2025-02-03,1.55,1324,18,1,19.8,20.29,120.0
K339,electric blanket,C009,Electronics Deals,exact,2025-02-03,3.17,1438,3,0,5.25,0.0,500.0
K340,label maker,C009,Electronics Deals,broad,2025-02-03,1.24,243,4,0,2.28,0.0,500.0
K341,insulated lunch bag,C003,Home & Kitchen,exact,2025-02-03,2.12,1365,34,1,62.22,28.57,400.0
K342,bath towel set,C010,Garden & Tools,exact,2025-02-03,1.81,843,14,1,11.06,13.7,80.0
K343,wall clock modern,C008,Pet Supplies,exact,2025-02-03,1.56,1428,24,1,16.32,28.58,120.0
K344,pepper grinder,C004,Fitness & Outdoors,phrase,2025-02-03,1.77,1860,28,3,29.4,91.25,200.0
K345,laptop sleeve 15,C008,Pet Supplies,exact,2025-02-03,1.69,858,16,1,18.24,45.47,120.0
K346,plant pot indoor,C002,Phone Accessories,exact,2025-02-03,5.07,773,25,0,103.25,0.0,250.0
K347,first aid kit,C004,Fitness & Outdoors,broad,2025-02-03,1.95,1595,11,1,19.36,37.8,200.0
K348,exercise ball,C009,Electronics Deals,broad,2025-02-03,5.61,1523,37,3,147.63,157.29,500.0
K349,curtain rod,C008,Pet Supplies,broad,2025-02-03,5.92,1975,26,2,82.42,81.23,120.0
K350,baking sheet set,C003,Home & Kitchen,phrase,2025-02-03,2.4,247,5,1,6.45,10.56,400.0
K351,car vacuum cleaner,C005,Kids & Toys,broad,2025-02-03,5.07,493,5,1,11.0,53.32,150.0
K352,spice rack organizer,C002,Phone Accessories,broad,2025-02-03,4.58,755,3,0,6.66,0.0,250.0
